route_id,route_short_name,route_long_name,route_type,direction_id,shape_id,route_segment_km,segment_start_km,segment_end_km,stop_before_id,stop_before_name,stop_before_dist_km,stop_after_id,stop_after_name,stop_after_dist_km,bunching_events,severe_events,high_events,moderate_events,avg_gap_km,median_gap_km,closest_gap_km,vehicles_involved,active_timestamps
6705,321,King George Blvd,Regular Bus,1,312952,17.0,17.0,17.5,5525,Southbound King George Blvd @ 34 Ave,16.76,5528,Southbound King George Blvd @ 32 Ave Diversion,17.65,1,0,0,1,0.468,0.468,0.468,1,1
6624,019,Kingsway,Regular Bus,0,312405,2.5,2.5,3.0,410,Eastbound W Pender St @ Thurlow St,2.32,80,Eastbound W Pender St @ Hamilton St,3.24,1,0,1,0,0.103,0.103,0.103,1,1
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,0,312666,10.5,10.5,11.0,3762,Eastbound Barnet Rd @ 9900 Block,10.3,3763,Eastbound Barnet Hwy @ Reed Point Way,11.57,1,0,1,0,0.106,0.106,0.106,1,1
6642,100,Marine Drive,Regular Bus,1,312538,14.5,14.5,15.0,2241,Westbound SW Marine Dr @ Laurel St,14.28,4876,Marpole Loop @ Bay 4,15.05,1,0,0,1,0.319,0.319,0.319,1,1
6624,019,Kingsway,Regular Bus,1,312412,11.5,11.5,12.0,91,Westbound W Pender St @ Carrall St,11.4,95,Westbound W Pender St @ Seymour St,12.13,1,0,0,1,0.299,0.299,0.299,1,1
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,1,312669,23.0,23.0,23.5,10205,Westbound Hastings St @ Howard Ave,22.92,1892,Westbound Hastings St @ Gamma Ave,23.79,1,0,1,0,0.212,0.212,0.212,1,1
6687,250,Horseshoe Bay/Dundarave/Vancouver,Express / Regional,0,312836,9.0,9.0,9.5,12896,Eastbound W Georgia St @ Cardero St,8.83,9112,Eastbound W Georgia St @ Burrard St,9.83,1,0,0,1,0.382,0.382,0.382,1,1
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,0,314717,0.5,0.5,1.0,5892,Northbound University Dr @ 104 Ave,0.44,11721,Northbound University Dr @ 107A Ave,1.06,1,0,1,0,0.145,0.145,0.145,1,1
6642,100,Marine Drive,Regular Bus,1,312538,5.0,5.0,5.5,2220,Westbound Marine Dr @ Sussex Ave,4.67,2222,Westbound Marine Dr @ Greenall Ave,5.56,1,0,0,1,0.421,0.421,0.421,1,1
6728,410,Brighouse Station/22nd St Station,Regular Bus,1,313131,7.5,7.5,8.0,9849,Westbound Hwy 91 Onramp @ Westminster Hwy,6.43,6988,Northbound No. 6 Rd @ Maycrest Way,14.07,1,0,1,0,0.199,0.199,0.199,1,1
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,0,314717,7.0,7.0,7.5,5819,Southbound 156 St @ 102 Ave,6.94,8968,Eastbound 100 Ave @ 158 St,7.76,1,1,0,0,0.042,0.042,0.042,1,1
6738,502,Fraser Hwy,Express / Regional,0,317228,4.5,4.5,5.0,13052,Eastbound Fraser Hwy @ 140 St,2.34,6471,Eastbound Fraser Hwy @ 150 St,5.07,1,0,0,1,0.47,0.47,0.47,1,1
6705,321,King George Blvd,Regular Bus,1,312952,4.5,4.5,5.0,5500,Southbound King George Blvd @ 84 Ave,4.44,5503,Southbound King George Blvd @ 80 Ave,5.28,1,0,1,0,0.149,0.149,0.149,1,1
6636,049,49th Avenue,Regular Bus,1,312507,19.0,19.0,19.5,1912,Westbound SW Marine Dr @ Kullahun Dr,16.83,11760,Northbound Wesbrook Mall @ Birney Ave,20.25,1,1,0,0,0.039,0.039,0.039,1,1
6614,004,Powell/UBC Exchange,Regular Bus,1,312245,3.0,3.0,3.5,12071,Westbound Powell St @ Clark Dr,2.91,517,Westbound Powell St @ Hawks Ave,3.74,1,0,0,1,0.354,0.354,0.354,1,1
6738,502,Fraser Hwy,Express / Regional,0,317228,6.5,6.5,7.0,5288,Eastbound Fraser Hwy @ 156 St,6.5,5293,Eastbound Fraser Hwy @ Venture Way,7.16,1,0,0,1,0.425,0.425,0.425,1,1
37810,R4,41st Avenue,RapidBus,0,313452,3.5,3.5,4.0,1896,Westbound W 16 Ave @ Wesbrook Mall,1.76,12625,Dunbar Loop @ Bay 7,7.62,1,0,1,0,0.139,0.139,0.139,1,1
6622,016,29th Avenue Station/Arbutus,Regular Bus,1,312384,0.5,0.5,1.0,9097,Northbound Nootka St @ E 29 Ave,0.27,1087,Northbound Renfrew St @ E 21 Ave,1.11,1,0,0,1,0.419,0.419,0.419,1,1
6641,099,Broadway B-Line,B-Line,0,312527,3.0,3.0,3.5,271,Eastbound University Blvd @ Allison Rd,0.47,9530,Eastbound W Broadway @ Alma St,4.9,1,0,0,1,0.445,0.445,0.445,1,1
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,1,312669,22.0,22.0,22.5,1886,Westbound Hastings St @ Kensington Ave,21.89,1888,Westbound Hastings St @ Holdom Ave,22.69,1,0,0,1,0.394,0.394,0.394,1,1
6625,020,Victoria,Regular Bus,0,312419,5.0,5.0,5.5,1226,Northbound Commercial Dr @ Findlay St,4.94,1229,Northbound Commercial Dr @ E 12 Ave,5.55,1,0,0,1,0.472,0.472,0.472,1,1
6625,020,Victoria,Regular Bus,0,312419,7.0,7.0,7.5,1236,Northbound Commercial Dr @ Grant St,6.83,1241,Northbound Commercial Dr @ E Georgia St,7.63,1,0,0,1,0.475,0.475,0.475,1,1
6617,007,Nanaimo Station/Dunbar,Regular Bus,0,312261,18.0,18.0,18.5,690,Southbound Nanaimo St @ E Broadway,17.54,693,Southbound Nanaimo St @ E 20 Ave,18.62,1,1,0,0,0.0,0.0,0.0,1,1
6728,410,Brighouse Station/22nd St Station,Regular Bus,0,313126,6.5,6.5,7.0,6957,Eastbound Cambie Rd @ 12400 Block,6.23,6959,Eastbound Cambie Rd @ Viking Way,7.16,1,0,0,1,0.362,0.362,0.362,1,1
37807,R5,Hastings St,RapidBus,0,313454,5.0,5.0,5.5,955,Eastbound E Hastings St @ Nanaimo St,4.89,959,Eastbound E Hastings St @ Renfrew St,5.81,1,0,0,1,0.386,0.386,0.386,1,1
6614,004,Powell/UBC Exchange,Regular Bus,0,312234,6.0,6.0,6.5,404,Eastbound W 4th Ave @ Burrard St,5.67,407,Westbound W 5th Ave @ Granville St,6.53,1,0,0,1,0.495,0.495,0.495,1,1
6614,004,Powell/UBC Exchange,Regular Bus,0,312234,6.5,6.5,7.0,405,Eastbound W 4th Ave @ Fir St,6.03,11426,Northbound Granville St @ Drake St,7.97,1,0,1,0,0.245,0.245,0.245,1,1
6641,099,Broadway B-Line,B-Line,1,312530,11.0,11.0,11.5,582,Westbound W 10 Ave @ Sasamat St,10.8,12483,Westbound University Blvd @ Western Parkway,13.51,1,1,0,0,0.089,0.089,0.089,1,1
6705,321,King George Blvd,Regular Bus,0,312945,6.5,6.5,7.0,5447,Northbound King George Blvd @ 34 Ave,6.14,10437,South Surrey Park & Ride @ Bay 4,7.32,1,0,1,0,0.102,0.102,0.102,1,1
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,0,312666,16.0,16.0,16.5,12020,Moody Centre Station @ Bay 4,15.54,11198,Eastbound St. Johns St @ Moray St,16.79,1,0,1,0,0.137,0.137,0.137,1,1
6738,502,Fraser Hwy,Express / Regional,0,317228,8.5,8.5,9.0,5297,Eastbound Fraser Hwy @ 164 St,8.43,10642,Eastbound Fraser Hwy @ 168 St,9.43,1,0,1,0,0.137,0.137,0.137,1,1
6624,019,Kingsway,Regular Bus,1,312413,1.5,1.5,2.0,1177,Westbound Kingsway @ Barker Ave,1.34,1181,Westbound Kingsway @ Boundary Rd,2.35,1,1,0,0,0.086,0.086,0.086,1,1
6627,025,King Edward,Regular Bus,0,312450,4.0,4.0,4.5,1500,Eastbound W 16 Ave @ Trimble St,3.92,1502,Eastbound W 16 Ave @ Camosun St,4.53,1,0,0,1,0.48,0.48,0.48,1,1
6738,502,Fraser Hwy,Express / Regional,0,317228,11.5,11.5,12.0,13055,Eastbound Fraser Hwy @ 176 St,11.1,10871,Eastbound Fraser Hwy @ 182 St,12.87,1,0,1,0,0.196,0.196,0.196,1,1
6738,502,Fraser Hwy,Express / Regional,0,317228,12.5,12.5,13.0,13055,Eastbound Fraser Hwy @ 176 St,11.1,10648,Eastbound Fraser Hwy @ 184 St,13.34,1,1,0,0,0.048,0.048,0.048,1,1
6636,049,49th Avenue,Regular Bus,1,312507,15.5,15.5,16.0,12626,Dunbar Loop @ Bay 4,15.37,1911,Westbound SW Marine Dr @ Camosun St,16.19,1,0,1,0,0.25,0.25,0.25,1,1
6627,025,King Edward,Regular Bus,1,312455,3.0,3.0,3.5,1561,Westbound Kincaid St @ Gilmore Way,2.86,1563,Westbound Kincaid St @ Smith Ave,3.54,1,0,0,1,0.304,0.304,0.304,1,1
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,1,312669,9.5,9.5,10.0,3214,Westbound St. Johns St @ Clearview Dr,9.42,3216,Westbound St. Johns St @ Buller St,10.11,1,0,0,1,0.477,0.477,0.477,1,1
6705,321,King George Blvd,Regular Bus,0,312945,12.5,12.5,13.0,11913,Northbound King George Blvd @ 58A Ave,12.13,5455,Northbound King George Blvd @ 62 Ave,13.11,1,0,0,1,0.468,0.468,0.468,1,1
6627,025,King Edward,Regular Bus,1,312455,21.0,21.0,21.5,1609,Westbound W 16 Ave @ Blanca St,20.52,10959,Westbound W 16 Ave @ Wesbrook Mall,22.08,1,0,0,1,0.478,0.478,0.478,1,1
6622,016,29th Avenue Station/Arbutus,Regular Bus,1,312384,19.5,19.5,20.0,1124,Southbound West Blvd @ W 60 Ave,19.21,1128,Northbound Adera St @ W 64 Ave,20.0,1,1,0,0,0.095,0.095,0.095,1,1
6624,019,Kingsway,Regular Bus,0,312397,3.5,3.5,4.0,80,Eastbound W Pender St @ Hamilton St,3.24,524,Eastbound E Pender St @ Main St,4.04,1,0,0,1,0.488,0.488,0.488,1,1
37807,R5,Hastings St,RapidBus,1,313460,14.5,14.5,15.0,503,Westbound E Hastings St @ Commercial Dr,14.43,185,Westbound E Hastings St @ Main St,16.51,1,0,0,1,0.404,0.404,0.404,1,1
6625,020,Victoria,Regular Bus,0,312419,2.5,2.5,3.0,659,Northbound Victoria Dr @ E 41 Ave,2.5,663,Northbound Victoria Dr @ E 33 Ave,3.28,1,0,0,1,0.397,0.397,0.397,1,1
6625,020,Victoria,Regular Bus,0,312419,10.5,10.5,11.0,186,Westbound W Hastings St @ Carrall St,10.5,189,Southbound Richards St @ W Hastings St,11.11,1,0,1,0,0.185,0.185,0.185,1,1
6625,020,Victoria,Regular Bus,0,312419,5.5,5.5,6.0,1228,Northbound Commercial Dr @ E 14 Ave,5.34,8569,Northbound Commercial Dr @ E 6th Ave,6.14,1,0,0,1,0.359,0.359,0.359,1,1
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,0,314717,3.5,3.5,4.0,5898,Eastbound 108 Ave @ 144 St,3.28,5176,Eastbound 108 Ave @ 148 St,4.07,1,0,0,1,0.358,0.358,0.358,1,1
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,0,312666,4.0,4.0,4.5,1864,Eastbound Hastings St @ Fell Ave,3.82,1866,Eastbound Hastings St @ Sperling Ave,4.66,1,0,1,0,0.17,0.17,0.17,1,1
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,1,312991,10.0,10.0,10.5,12176,Northbound 160 St @ 96 Ave,9.86,8486,Westbound 100 Ave @ 160 St,10.67,1,0,1,0,0.187,0.187,0.187,1,1
6642,100,Marine Drive,Regular Bus,1,312538,15.5,15.5,16.0,763,Westbound SW Marine Dr @ Granville St,15.39,2139,Southbound Hudson St @ W 70 Ave,16.27,1,0,0,1,0.31,0.31,0.31,1,1
6627,025,King Edward,Regular Bus,0,312450,7.0,7.0,7.5,1507,Eastbound W King Edward Ave @ Blenheim St,6.83,1510,Eastbound W King Edward Ave @ Puget Dr,7.7,1,0,0,1,0.357,0.357,0.357,1,1
37807,R5,Hastings St,RapidBus,1,313460,8.0,8.0,8.5,1888,Westbound Hastings St @ Holdom Ave,7.78,12826,Westbound Hastings St @ Willingdon Ave-,9.46,1,0,1,0,0.111,0.111,0.111,1,1
6627,025,King Edward,Regular Bus,0,312450,0.5,0.5,1.0,,,,1493,Southbound Wesbrook Mall @ Hampton Place,1.35,1,0,0,1,0.292,0.292,0.292,1,1
6728,410,Brighouse Station/22nd St Station,Regular Bus,1,313131,13.5,13.5,14.0,9849,Westbound Hwy 91 Onramp @ Westminster Hwy,6.43,6988,Northbound No. 6 Rd @ Maycrest Way,14.07,1,0,0,1,0.318,0.318,0.318,1,1
6622,016,29th Avenue Station/Arbutus,Regular Bus,0,312366,16.0,16.0,16.5,1046,Southbound Renfrew St @ E Hastings St,15.89,1049,Southbound Renfrew St @ William St,16.64,1,1,0,0,0.048,0.048,0.048,1,1
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,0,312666,12.5,12.5,13.0,3763,Eastbound Barnet Hwy @ Reed Point Way,11.57,3765,Southbound Barnet Hwy @ Clarke St,13.58,1,1,0,0,0.041,0.041,0.041,1,1
6728,410,Brighouse Station/22nd St Station,Regular Bus,0,313126,7.0,7.0,7.5,6958,Eastbound Cambie Rd @ Jacombs Rd,6.66,6961,Southbound No. 6 Rd @ Mayfield Place,7.81,1,0,0,1,0.302,0.302,0.302,1,1
6614,004,Powell/UBC Exchange,Regular Bus,1,312245,16.0,16.0,16.5,607,Westbound University Blvd @ Blanca St,15.25,609,Westbound University Blvd @ 5300 Block,16.78,1,0,0,1,0.47,0.47,0.47,1,1
37810,R4,41st Avenue,RapidBus,1,313453,15.0,15.0,15.5,1907,Dunbar Loop @ Bay 5,11.76,10960,Eastbound W 16 Ave @ Wesbrook Mall,17.45,1,1,0,0,0.074,0.074,0.074,1,1
37807,R5,Hastings St,RapidBus,0,313454,6.5,6.5,7.0,959,Eastbound E Hastings St @ Renfrew St,5.81,1387,Kootenay Loop @ Bay 8,7.16,1,0,0,1,0.343,0.343,0.343,1,1
6627,025,King Edward,Regular Bus,1,312455,1.5,1.5,2.0,11193,Southbound Willingdon Ave @ Still Creek Dr,0.79,1559,Southbound Willingdon Ave @ Sanderson Way,2.25,1,0,0,1,0.454,0.454,0.454,1,1
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,1,312669,3.0,3.0,3.5,3066,Westbound Lougheed Hwy @ Westwood St,2.91,7643,Coquitlam Central Station @ Bay 2,3.89,1,1,0,0,0.003,0.003,0.003,1,1
6687,250,Horseshoe Bay/Dundarave/Vancouver,Express / Regional,0,312836,7.5,7.5,8.0,11673,Eastbound Marine Dr Offramp @ Lions Gate Bridge,4.14,9487,Eastbound W Georgia St @ Gilford St,8.3,1,0,0,1,0.347,0.347,0.347,1,1
6625,020,Victoria,Regular Bus,0,312419,6.5,6.5,7.0,8637,Northbound Commercial Dr @ E 3rd Ave,6.44,1237,Northbound Commercial Dr @ Charles St,7.02,1,0,0,1,0.386,0.386,0.386,1,1
6738,502,Fraser Hwy,Express / Regional,0,317228,14.0,14.0,14.5,10646,Eastbound Fraser Hwy @ 68 Ave,13.87,11329,Eastbound Fraser Hwy @ 19000 Block,14.76,1,1,0,0,0.036,0.036,0.036,1,1
6622,016,29th Avenue Station/Arbutus,Regular Bus,0,312366,15.0,15.0,15.5,955,Eastbound E Hastings St @ Nanaimo St,14.98,957,Eastbound E Hastings St @ Slocan St,15.5,1,0,0,1,0.382,0.382,0.382,1,1
6705,321,King George Blvd,Regular Bus,0,312945,7.5,7.5,8.0,10437,South Surrey Park & Ride @ Bay 4,7.32,5449,Northbound King George Blvd @ 40 Ave,8.08,1,0,1,0,0.237,0.237,0.237,1,1
6614,004,Powell/UBC Exchange,Regular Bus,0,312234,7.5,7.5,8.0,407,Westbound W 5th Ave @ Granville St,6.53,11429,Northbound Granville St @ Davie St,8.15,1,0,0,1,0.413,0.413,0.413,1,1
6705,321,King George Blvd,Regular Bus,0,312945,20.0,20.0,20.5,5475,Northbound King George Blvd @ 91 Ave,19.66,11725,Northbound King George Blvd @ 94A Ave,20.54,1,1,0,0,0.03,0.03,0.03,1,1
6705,321,King George Blvd,Regular Bus,1,312952,5.5,5.5,6.0,5503,Southbound King George Blvd @ 80 Ave,5.28,5505,Southbound King George Blvd @ 76 Ave,6.06,1,0,1,0,0.206,0.206,0.206,1,1
6636,049,49th Avenue,Regular Bus,1,312507,12.0,12.0,12.5,2060,Westbound W 49 Ave @ Wiltshire St,11.88,2062,Westbound W 49 Ave @ West Blvd,12.53,1,0,0,1,0.472,0.472,0.472,1,1
6619,009,Broadway,Regular Bus,1,312305,5.0,5.0,5.5,10619,Westbound E Broadway @ Fraser St,4.96,928,Westbound W Broadway @ Ontario St,6.08,1,0,0,1,0.298,0.298,0.298,1,1
6627,025,King Edward,Regular Bus,1,312455,7.0,7.0,7.5,1572,Nanaimo Station @ Bay 2,6.68,12982,Westbound Kingsway @ Nanaimo St,7.74,1,0,0,1,0.427,0.427,0.427,1,1
16718,014,Hastings/UBC Exchange,Regular Bus,0,312335,9.0,9.0,9.5,405,Eastbound W 4th Ave @ Fir St,8.68,1013,Northbound Seymour St @ Davie St,10.8,1,0,0,1,0.472,0.472,0.472,1,1
6705,321,King George Blvd,Regular Bus,0,312945,18.5,18.5,19.0,5472,Northbound King George Blvd @ 84 Ave,18.48,5474,Northbound King George Blvd @ 88 Ave,19.25,1,0,0,1,0.445,0.445,0.445,1,1
6705,321,King George Blvd,Regular Bus,1,312952,18.5,18.5,19.0,5530,Southbound King George Blvd @ 28 Ave,18.34,5535,Southbound 152 St @ 24 Ave,19.3,1,0,0,1,0.27,0.27,0.27,1,1
6617,007,Nanaimo Station/Dunbar,Regular Bus,1,312273,5.0,5.0,5.5,500,Westbound Powell St @ Victoria Dr,4.78,12071,Westbound Powell St @ Clark Dr,5.57,1,0,0,1,0.492,0.492,0.492,1,1
6705,321,King George Blvd,Regular Bus,1,312952,4.0,4.0,4.5,5499,Southbound King George Blvd @ 8600 Block,3.94,5501,Southbound King George Blvd @ 8200 Block,4.63,1,0,0,1,0.406,0.406,0.406,1,1
6738,502,Fraser Hwy,Express / Regional,0,317228,5.0,5.0,5.5,6470,Eastbound Fraser Hwy @ 148 St,4.63,5285,Eastbound Fraser Hwy @ 152 St,5.56,1,0,0,1,0.309,0.309,0.309,1,1
6627,025,King Edward,Regular Bus,0,312450,8.5,8.5,9.0,1512,Eastbound W King Edward Ave @ Valley Dr,8.37,1515,Eastbound W King Edward Ave @ Maple Cres,9.03,1,0,0,1,0.416,0.416,0.416,1,1
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,1,312669,21.5,21.5,22.0,11766,Westbound Hastings St @ Cliff Ave,21.07,1887,Westbound Hastings St @ Fell Ave,22.29,1,1,0,0,0.088,0.088,0.088,1,1
16718,014,Hastings/UBC Exchange,Regular Bus,1,312346,15.5,15.5,16.0,582,Westbound W 10 Ave @ Sasamat St,15.32,608,Westbound University Blvd @ 5100 Block,16.8,1,1,0,0,0.075,0.075,0.075,1,1
6642,100,Marine Drive,Regular Bus,1,312538,9.5,9.5,10.0,2225,Westbound SE Marine Dr @ Victoria Dr,9.3,2227,Westbound SE Marine Dr @ Knight St,10.07,1,0,1,0,0.105,0.105,0.105,1,1
6624,019,Kingsway,Regular Bus,0,312397,3.0,3.0,3.5,78,Eastbound W Pender St @ Seymour St,2.93,9063,Eastbound W Pender St @ Abbott St,3.52,1,0,0,1,0.431,0.431,0.431,1,1
6738,502,Fraser Hwy,Express / Regional,0,317228,12.0,12.0,12.5,13055,Eastbound Fraser Hwy @ 176 St,11.1,10871,Eastbound Fraser Hwy @ 182 St,12.87,1,0,1,0,0.21,0.21,0.21,1,1
6705,321,King George Blvd,Regular Bus,0,312945,8.0,8.0,8.5,10437,South Surrey Park & Ride @ Bay 4,7.32,10808,Northbound King George Blvd @ 5000 Block,9.87,1,0,0,1,0.478,0.478,0.478,1,1
6687,250,Horseshoe Bay/Dundarave/Vancouver,Express / Regional,1,312849,7.5,7.5,8.0,4491,Park Royal @ Bay 2,7.31,4663,Westbound Marine Dr @ 13 St,8.29,1,1,0,0,0.078,0.078,0.078,1,1
6636,049,49th Avenue,Regular Bus,1,312507,7.5,7.5,8.0,2042,Westbound E 49 Ave @ St. Catherines St,7.46,2046,Westbound E 49 Ave @ Prince Edward St,8.26,1,0,0,1,0.498,0.498,0.498,1,1
6738,502,Fraser Hwy,Express / Regional,0,317228,11.0,11.0,11.5,10642,Eastbound Fraser Hwy @ 168 St,9.43,10871,Eastbound Fraser Hwy @ 182 St,12.87,1,0,1,0,0.211,0.211,0.211,1,1
6738,502,Fraser Hwy,Express / Regional,0,317228,8.0,8.0,8.5,5296,Eastbound Fraser Hwy @ 84 Ave,7.82,5298,Eastbound Fraser Hwy @ 166 St,8.88,1,0,0,1,0.308,0.308,0.308,1,1
6617,007,Nanaimo Station/Dunbar,Regular Bus,1,312273,13.0,13.0,13.5,12815,Westbound W 4th Ave @ Yew St,12.88,590,Westbound W 4th Ave @ Trafalgar St,13.57,1,0,0,1,0.342,0.342,0.342,1,1
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,0,312666,14.5,14.5,15.0,3178,Eastbound St. Johns St @ Elgin St,14.2,12935,Eastbound St. Johns St @ Moody St,15.09,1,0,1,0,0.166,0.166,0.166,1,1
6728,410,Brighouse Station/22nd St Station,Regular Bus,1,313131,1.0,1.0,1.5,,,,2386,Westbound Ewen Ave @ Howes St,3.23,1,0,0,1,0.433,0.433,0.433,1,1
6728,410,Brighouse Station/22nd St Station,Regular Bus,0,313126,20.0,20.0,20.5,10855,Northbound Hwy 91A Onramp @ Howes St,19.42,10929,22nd Street Station @ Unloading Only,21.45,1,0,0,1,0.418,0.418,0.418,1,1
6728,410,Brighouse Station/22nd St Station,Regular Bus,1,313131,0.5,0.5,1.0,,,,2386,Westbound Ewen Ave @ Howes St,3.23,1,0,0,1,0.323,0.323,0.323,1,1
16718,014,Hastings/UBC Exchange,Regular Bus,1,312346,14.5,14.5,15.0,578,Westbound W 10 Ave @ Camosun St,14.4,581,Westbound W 10 Ave @ Trimble St,15.08,1,0,1,0,0.224,0.224,0.224,1,1
23384,503,Fraser Hwy Express,Express / Regional,1,313175,8.0,8.0,8.5,7243,Westbound Fraser Hwy @ 256 St,6.46,7245,Westbound Fraser Hwy @ 244 St,9.3,1,0,1,0,0.166,0.166,0.166,1,1
6642,100,Marine Drive,Regular Bus,1,312538,13.0,13.0,13.5,2236,Westbound SW Marine Dr @ Manitoba St,12.6,2239,Westbound SW Marine Dr @ Ash St,13.67,1,0,0,1,0.305,0.305,0.305,1,1
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,0,314717,11.5,11.5,12.0,5920,Westbound 84 Ave @ 160 St,11.36,5923,Westbound 84 Ave @ 156 St,12.18,1,1,0,0,0.009,0.009,0.009,1,1
6728,410,Brighouse Station/22nd St Station,Regular Bus,1,313131,17.0,17.0,17.5,6996,Westbound Cambie Rd @ Vanguard Rd,16.99,6998,Westbound Cambie Rd @ 10200 Block,17.67,1,0,0,1,0.424,0.424,0.424,1,1
6738,502,Fraser Hwy,Express / Regional,0,317228,10.5,10.5,11.0,10642,Eastbound Fraser Hwy @ 168 St,9.43,13055,Eastbound Fraser Hwy @ 176 St,11.1,1,0,0,1,0.347,0.347,0.347,1,1
6728,410,Brighouse Station/22nd St Station,Regular Bus,0,313126,7.5,7.5,8.0,6960,Southbound No. 6 Rd @ Cambie Rd,7.48,6962,Southbound No. 6 Rd @ Maycrest Way,8.04,1,0,1,0,0.136,0.136,0.136,1,1
6705,321,King George Blvd,Regular Bus,0,312945,10.5,10.5,11.0,10808,Northbound King George Blvd @ 5000 Block,9.87,5452,Northbound King George Blvd @ Hwy 10,11.67,1,1,0,0,0.057,0.057,0.057,1,1
6636,049,49th Avenue,Regular Bus,1,312507,14.0,14.0,14.5,2067,Westbound SW Marine Dr @ Carnarvon St,13.92,2070,Northbound Dunbar St @ SW Marine Dr,14.86,1,0,0,1,0.462,0.462,0.462,1,1
6627,025,King Edward,Regular Bus,1,312455,20.5,20.5,21.0,1608,Westbound W 16 Ave @ Sasamat St,20.17,1610,Westbound W 16 Ave @ Pacific Spirit Park,21.11,1,0,0,1,0.474,0.474,0.474,1,1
6614,004,Powell/UBC Exchange,Regular Bus,0,312234,9.5,9.5,10.0,11527,Northbound Granville St @ W Hastings St,9.39,12720,Eastbound W Cordova St @ Carrall St,10.19,1,0,0,1,0.48,0.48,0.48,1,1
37810,R4,41st Avenue,RapidBus,0,313452,18.0,18.0,18.5,1133,Eastbound E 41 Ave @ Clarendon St,17.19,1648,Northbound Joyce St @ Kingsway,18.69,1,0,1,0,0.191,0.191,0.191,1,1
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,1,312669,7.5,7.5,8.0,3786,Westbound Guildford Way @ Eagleridge Dr,7.11,3261,Westbound Ungless Way @ Guildford Way,8.0,1,0,0,1,0.427,0.427,0.427,1,1
6642,100,Marine Drive,Regular Bus,0,312532,5.0,5.0,5.5,2158,Eastbound SE Marine Dr @ Ross St,4.59,1846,Eastbound SE Marine Dr @ Victoria Dr,5.97,1,0,0,1,0.466,0.466,0.466,1,1
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,0,312666,8.0,8.0,8.5,3759,Eastbound Barnet Rd @ 7600 Block,6.92,10388,Eastbound Barnet Rd @ Cariboo Rd,8.85,1,0,0,1,0.458,0.458,0.458,1,1
6636,049,49th Avenue,Regular Bus,1,312507,16.5,16.5,17.0,1911,Westbound SW Marine Dr @ Camosun St,16.19,1895,Northbound Wesbrook Mall @ Triumf Centre,19.45,1,0,0,1,0.458,0.458,0.458,1,1
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,0,312666,5.0,5.0,5.5,1866,Eastbound Hastings St @ Sperling Ave,4.66,3758,Northbound Inlet Dr @ Bayview Dr,5.9,1,0,0,1,0.469,0.469,0.469,1,1
6627,025,King Edward,Regular Bus,0,312450,9.0,9.0,9.5,1514,Eastbound W King Edward Ave @ Arbutus St,8.83,1517,Eastbound W King Edward Ave @ Marguerite St,9.57,1,0,1,0,0.146,0.146,0.146,1,1
6728,410,Brighouse Station/22nd St Station,Regular Bus,1,313131,8.0,8.0,8.5,9849,Westbound Hwy 91 Onramp @ Westminster Hwy,6.43,6988,Northbound No. 6 Rd @ Maycrest Way,14.07,1,0,0,1,0.456,0.456,0.456,1,1
37807,R5,Hastings St,RapidBus,0,313454,4.5,4.5,5.0,2739,Eastbound E Hastings St @ Commercial Dr,3.78,959,Eastbound E Hastings St @ Renfrew St,5.81,1,0,0,1,0.333,0.333,0.333,1,1
23384,503,Fraser Hwy Express,Express / Regional,1,313175,17.5,17.5,18.0,10739,Westbound 56 Ave @ 213A St,16.87,7421,Westbound 56 Ave @ 208 St,18.03,1,0,0,1,0.278,0.278,0.278,1,1
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,0,314717,7.5,7.5,8.0,8967,Eastbound 100 Ave @ 156 St,7.36,12305,Eastbound 100 Ave @ 160 St,8.06,1,0,0,1,0.405,0.405,0.405,1,1
23384,503,Fraser Hwy Express,Express / Regional,1,313175,18.0,18.0,18.5,5350,Westbound 56 Ave @ Langley Bypass,17.89,5352,Langley Centre @ Bay 1,18.69,1,0,0,1,0.484,0.484,0.484,1,1
6617,007,Nanaimo Station/Dunbar,Regular Bus,1,312273,4.5,4.5,5.0,498,Westbound Dundas St @ N Templeton Dr,4.35,512,Westbound Powell St @ Commercial Dr,5.15,1,0,0,1,0.495,0.495,0.495,1,1
